event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes,phs_relevant,allocated_status
S6W-25597,2024-03-04T00:00:00Z,,2024-02-19T16:53:15Z,Maurice Golden,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government how many patients have been referred to child and adolescent mental health services (CAMHS); what proportion of patients have waited more than a year on CAMHS waiting lists; what proportion of patients have started treatment within 10 weeks of referral, and how many CAMHS specialists have been available, in each NHS board in each of the last three years.",TRUE,Mental Health and Service Access,Review,,Yes,allocated
S6W-25606,2024-03-04T00:00:00Z,,2024-02-19T16:53:15Z,Sandesh Gulhane,Scottish Conservative and Unionist Party,Glasgow,"To ask the Scottish Government what plans it has to collaborate with other UK nations on the adoption of national standards for healthcare interoperability, including Scan4Saftey and sharing patient records where appropriate.",TRUE,Quality Indicators,Information,,Yes,allocated
S6W-25604,2024-03-04T00:00:00Z,,2024-02-19T16:53:15Z,Sandesh Gulhane,Scottish Conservative and Unionist Party,Glasgow,To ask the Scottish Government what plans it has to (a) build on the progress from the Scan4Safety programme and (b) implement a single national transferable patient record.,TRUE,Quality Indicators,Information,,Yes,allocated
S6W-25602,2024-03-04T00:00:00Z,,2024-02-19T16:53:15Z,Maurice Golden,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government how many instances of long child and adolescent mental health services (CAMHS) waiting times have been raised by the public with (a) each NHS board and (b) the Scottish Government, in each of the last three years.",TRUE,Mental Health and Service Access,Review,,Yes,allocated
S6T-01801,2024-02-20T00:00:00Z,2024-02-20T00:00:00Z,2024-02-19T15:03:55Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government whether it will provide an update on the reported decision to delay the progress of all new NHS capital projects for up to two years, including the Ayr National Treatment Centre.",TRUE,NES Workforce,Information,This question has also been sent to the Quality Indicators team for information.,Yes,allocated
S6T-01801,2024-02-20T00:00:00Z,2024-02-20T00:00:00Z,2024-02-19T15:03:55Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government whether it will provide an update on the reported decision to delay the progress of all new NHS capital projects for up to two years, including the Ayr National Treatment Centre.",TRUE,Quality Indicators,Information,This question has also been sent to the NES Workforce team for information.,Yes,allocated
S6F-02847,2024-02-22T00:00:00Z,2024-02-22T00:00:00Z,2024-02-19T15:03:51Z,Paul Sweeney,Scottish Labour,Glasgow,"To ask the First Minister what the Scottish Government's response is to the analysis by Citizens Advice Scotland suggesting that over 660,000 people are experiencing mental health problems due to increasing household debt.",TRUE,Mental Health and Service Access,Information,,Yes,allocated
S6W-25572,2024-03-14T00:00:00Z,,2024-02-15T16:01:53Z,Douglas Lumsden,Scottish Conservative and Unionist Party,North East Scotland,To ask the Scottish Government how many cases of fabricated or induced illness (FII) have been reported in each local authority area in each of the last five years.,FALSE,Primary Care GP,Review,This question has also been sent to the Quality Indicators team for review.,Yes,allocated
S6W-25572,2024-03-14T00:00:00Z,,2024-02-15T16:01:53Z,Douglas Lumsden,Scottish Conservative and Unionist Party,North East Scotland,To ask the Scottish Government how many cases of fabricated or induced illness (FII) have been reported in each local authority area in each of the last five years.,FALSE,Quality Indicators,Review,This question has also been sent to the Primary Care GP team for review.,Yes,allocated
S6W-25612,2024-03-15T00:00:00Z,,2024-02-16T11:57:32Z,Emma Harper,Scottish National Party,South Scotland,To ask the Scottish Government whether it will provide an update on progress regarding its plans for delivering on its new Dementia Strategy for Scotland.,FALSE,Health and Social Care,Information,,Yes,allocated
S6W-25569,2024-03-15T00:00:00Z,,2024-02-16T15:30:01Z,Sharon Dowey,Scottish Conservative and Unionist Party,South Scotland,"To ask the Scottish Government how many prisoners who are currently being held in custody have a Gender Recognition Certificate, broken down by prison.",FALSE,Justice,Information,,Yes,allocated
S6W-25568,2024-03-15T00:00:00Z,,2024-02-16T15:30:01Z,Sharon Dowey,Scottish Conservative and Unionist Party,South Scotland,"To ask the Scottish Government whether there are any prisons in the male estate of the Scottish Prison Service where a transgender man will not be held in custody, irrespective of the individual circumstances of that prisoner.",FALSE,Justice,Information,,Yes,allocated
S6W-25567,2024-03-15T00:00:00Z,,2024-02-16T15:30:01Z,Sharon Dowey,Scottish Conservative and Unionist Party,South Scotland,"To ask the Scottish Government whether there are any prisons in the female estate of the Scottish Prison Service where a transgender woman will not be held in custody, irrespective of the individual circumstances of that prisoner.",FALSE,Justice,Information,,Yes,allocated
S6W-25570,2024-03-15T00:00:00Z,,2024-02-16T15:30:02Z,Sharon Dowey,Scottish Conservative and Unionist Party,South Scotland,To ask the Scottish Government whether it holds any data on how many former prisoners who were held in custody as transgender women have de-transitioned since being released from prison.,FALSE,Justice,Information,,Yes,allocated
S6W-25566,2024-03-15T00:00:00Z,,2024-02-16T15:30:02Z,Sharon Dowey,Scottish Conservative and Unionist Party,South Scotland,To ask the Scottish Government whether it holds any data on how many former prisoners who were held in custody as transgender men have de-transitioned since being released from prison.,FALSE,Justice,Information,,Yes,allocated
S6W-25605,2024-03-04T00:00:00Z,,2024-02-19T16:53:15Z,Sandesh Gulhane,Scottish Conservative and Unionist Party,Glasgow,To ask the Scottish Government whether it will provide details of its funding plans to complete the roll-out of the Scan4Safety programme in Scotland.,FALSE,Quality Indicators,Information,,Yes,allocated
S6W-25610,2024-03-04T00:00:00Z,,2024-02-19T16:53:15Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government whether it will commit to reviewing its guidance document, Supporting Transgender Pupils In Schools, in light of the publication of the full Cass Review.",FALSE,Mental Health and Service Access,Information,,Yes,allocated
S6W-25609,2024-03-04T00:00:00Z,,2024-02-19T16:53:15Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government whether it will review the credibility, transferability and reliability of the statistics used to inform its guidance document, Supporting Transgender Pupils In Schools.",FALSE,Mental Health and Service Access,Information,,Yes,allocated
S6O-03141,,2024-02-29T00:00:00Z,2024-02-21T15:02:41Z,Rachael Hamilton,Scottish Conservative and Unionist Party,"Ettrick, Roxburgh and Berwickshire","To ask the Scottish Government what its response is to the open letter sent to MSPs from over 120 colleges, businesses and trade unions, on 5 February, urgently asking for the reinstatement of the Flexible Workforce Development Fund for Scotland’s colleges, which has been removed from the draft Budget for 2024-25.",TRUE,,,,No,unallocated
S6O-03118,,2024-02-28T00:00:00Z,2024-02-21T15:02:42Z,Claire Baker,Scottish Labour,Mid Scotland and Fife,"To ask the Scottish Government how it is supporting events to commemorate the 750th anniversary of the birth of Robert the Bruce, which takes place on 11 July this year.",TRUE,,,,No,unallocated
S6O-03128,,2024-02-28T00:00:00Z,2024-02-21T15:02:42Z,Jamie Greene,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government what its response is to reported comments by Police Scotland's Chief Constable that the force deals with over 100,000 mental health-related incidents each year.",TRUE,,,,No,unallocated
S6O-03142,,2024-02-29T00:00:00Z,2024-02-21T15:02:47Z,Marie McNair,Scottish National Party,Clydebank and Milngavie,To ask the Scottish Government what work has been done to improve accessibility to prescription wig provision for those affected by hair loss.,TRUE,,,,No,unallocated
S6W-25642,2024-03-06T00:00:00Z,,2024-02-21T17:12:34Z,Paul Sweeney,Scottish Labour,Glasgow,To ask the Scottish Government which shipbuilding firms are being engaged with as part of the Scottish Offshore Wind Energy Council (SOWEC) Strategic Investment Model projects for (a) Enabling Crew Transfer Vessel (CTV) Fabrication in Scotland and (b) Enabling Service Operation Vessel (SOV) Fabrication in Scotland.,TRUE,,,,No,unallocated
S6W-25659,2024-03-06T00:00:00Z,,2024-02-21T17:12:36Z,Roz McCall,Scottish Conservative and Unionist Party,Mid Scotland and Fife,To ask the Scottish Government whether it will provide an update on its plans to develop and deliver survivor-centred and trauma informed policies and procedures with regards to the Gender Equality Taskforce in Education and Learning.,TRUE,,,,No,unallocated
S6W-25584,2024-03-05T00:00:00Z,,2024-02-20T17:17:17Z,Finlay Carson,Scottish Conservative and Unionist Party,Galloway and West Dumfries,"To ask the Scottish Government how many hectares of new woodland creation the Forestry Grant Scheme will deliver in the 2024-25 planting season, and for each subsequent planting season.",FALSE,,,,No,unallocated
S6W-25344,2024-03-05T00:00:00Z,,2024-02-20T17:17:17Z,Daniel Johnson,Scottish Labour,Edinburgh Southern,"To ask the Scottish Government how much funding has been provided to the Scottish Growth Scheme, and, of that funding, how much has been allocated to businesses, in each year since the scheme was established.",FALSE,,,,No,unallocated
S6W-25640,2024-03-05T00:00:00Z,,2024-02-20T17:17:17Z,Pam Duncan-Glancy,Scottish Labour,Glasgow,To ask the Scottish Government how many home-school link workers there have been in each of the last 10 years.,FALSE,,,,No,unallocated
S6W-25638,2024-03-05T00:00:00Z,,2024-02-20T17:17:17Z,Ross Greer,Scottish Green Party,West Scotland,"To ask the Scottish Government, in light of East Dunbartonshire Council’s Local Transport Strategy 2020-25 and Local Development Plan 2 both committing to safeguarding land for an Allander rail station between Milngavie and Hillfoot, what its position is on whether it supports East Dunbartonshire Council’s aspiration for a new station at this location when funding and other factors allow.",FALSE,,,,No,unallocated
